pipeline,seed,fold,held_out_session_ids,train_rows,validation_rows,global_classes,classes_present_fold_train,classes_only_validation,macro_f1,pre_transition_macro_f1,balanced_accuracy,top_three_accuracy,expected_calibration_error,per_class_recall_json,fit_time_seconds,inference_time_seconds,peak_rss_mb,gpu_allocated_mb,fallback_status,calibration_promoted,calibration_temperature,calibration_alpha,outer_validation_labels_used_for_calibration,config_hash,plan_sha256,data_hashes,transition_enabled,transition_adjacent_training_pairs
causal_catboost_calibrated_qwen3_cascade,42,1,S001,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.2996031746031746,0.35119047619047616,0.7111111111111111,1.0,0.39305434638166786,"{""active_recovery"": null, ""breakthrough_wall"": 0.6666666666666666, ""early_push"": null, ""final_rep"": null, ""finishing_strong"": 0.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": null, ""rest_set"": null, ""steady_state"": 0.6, ""warmup"": null, ""working_set"": null}",2.7242347489809617,7.576089077047072,941.64,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,42,2,S002,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.5333333333333333,0.5333333333333333,0.9375,1.0,0.534255512596464,"{""active_recovery"": null, ""breakthrough_wall"": 1.0, ""early_push"": 1.0, ""final_rep"": null, ""finishing_strong"": 0.5, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": 1.0, ""redline"": null, ""rest_set"": null, ""steady_state"": 1.0, ""warmup"": null, ""working_set"": null}",2.7530190619872883,6.601634107064456,964.53,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,42,3,S003,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|steady_state,final_rep|rest_set|warmup|working_set,0.11904761904761904,0.11904761904761904,0.3333333333333333,0.7142857142857143,0.24842275758237636,"{""active_recovery"": null, ""breakthrough_wall"": null, ""early_push"": null, ""final_rep"": 0.0, ""finishing_strong"": null, ""peak_effort"": null, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": null, ""rest_set"": 0.0, ""steady_state"": null, ""warmup"": 0.0, ""working_set"": 0.0}",1.6091000440064818,4.569308711914346,977.77,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,42,4,S004,57,15,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|rest_set|steady_state|warmup|working_set,active_recovery|redline,0.29183673469387755,0.2585034013605442,0.630952380952381,1.0,0.10467260576457288,"{""active_recovery"": 0.16666666666666666, ""breakthrough_wall"": null, ""early_push"": 1.0, ""final_rep"": null, ""finishing_strong"": 0.0, ""peak_effort"": 0.25, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": 1.0, ""rest_set"": null, ""steady_state"": null, ""warmup"": null, ""working_set"": null}",2.126918321941048,5.525103471940383,994.81,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,53
causal_catboost_calibrated_qwen3_cascade,42,5,S005,57,15,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.4857142857142857,0.4857142857142857,0.875,1.0,0.5130611867125126,"{""active_recovery"": null, ""breakthrough_wall"": 1.0, ""early_push"": 0.0, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": 1.0, ""redline"": null, ""rest_set"": null, ""steady_state"": 1.0, ""warmup"": null, ""working_set"": null}",2.7398767879931256,7.381558658904396,1006.3,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,53
causal_catboost_calibrated_qwen3_cascade,2024,1,S001,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.2996031746031746,0.2996031746031746,0.7111111111111111,1.0,0.3952926458070666,"{""active_recovery"": null, ""breakthrough_wall"": 0.6666666666666666, ""early_push"": null, ""final_rep"": null, ""finishing_strong"": 0.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": null, ""rest_set"": null, ""steady_state"": 0.6, ""warmup"": null, ""working_set"": null}",2.7688230390194803,7.618256875080988,1018.93,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,2024,2,S002,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.5714285714285714,0.5333333333333333,1.0,1.0,0.6167618037247135,"{""active_recovery"": null, ""breakthrough_wall"": 1.0, ""early_push"": 1.0, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": 1.0, ""redline"": null, ""rest_set"": null, ""steady_state"": 1.0, ""warmup"": null, ""working_set"": null}",2.7479911940172315,6.550636461004615,1025.25,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,2024,3,S003,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|steady_state,final_rep|rest_set|warmup|working_set,0.11904761904761904,0.11904761904761904,0.3333333333333333,0.7142857142857143,0.28654113100674167,"{""active_recovery"": null, ""breakthrough_wall"": null, ""early_push"": null, ""final_rep"": 0.0, ""finishing_strong"": null, ""peak_effort"": null, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": null, ""rest_set"": 0.0, ""steady_state"": null, ""warmup"": 0.0, ""working_set"": 0.0}",1.60261567204725,4.564143785974011,1027.74,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,2024,4,S004,57,15,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|rest_set|steady_state|warmup|working_set,active_recovery|redline,0.2585034013605442,0.2585034013605442,0.5952380952380952,1.0,0.12398410633048701,"{""active_recovery"": 0.16666666666666666, ""breakthrough_wall"": null, ""early_push"": 1.0, ""final_rep"": null, ""finishing_strong"": 0.0, ""peak_effort"": 0.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": 1.0, ""rest_set"": null, ""steady_state"": null, ""warmup"": null, ""working_set"": null}",2.1161758970702067,5.515838482999243,1041.34,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,53
causal_catboost_calibrated_qwen3_cascade,2024,5,S005,57,15,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.4857142857142857,0.4857142857142857,0.875,1.0,0.5202405611477801,"{""active_recovery"": null, ""breakthrough_wall"": 1.0, ""early_push"": 0.0, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": 1.0, ""redline"": null, ""rest_set"": null, ""steady_state"": 1.0, ""warmup"": null, ""working_set"": null}",2.7345748489024118,7.399079177994281,1049.32,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,53
causal_catboost_calibrated_qwen3_cascade,777,1,S001,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.31071428571428567,0.2996031746031746,0.7666666666666666,1.0,0.39445694001493825,"{""active_recovery"": null, ""breakthrough_wall"": 1.0, ""early_push"": null, ""final_rep"": null, ""finishing_strong"": 0.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": null, ""rest_set"": null, ""steady_state"": 0.6, ""warmup"": null, ""working_set"": null}",2.7633404500084,7.679736590944231,1064.09,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,777,2,S002,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.5714285714285714,0.5333333333333333,1.0,1.0,0.6108161367717166,"{""active_recovery"": null, ""breakthrough_wall"": 1.0, ""early_push"": 1.0, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": 1.0, ""redline"": null, ""rest_set"": null, ""steady_state"": 1.0, ""warmup"": null, ""working_set"": null}",2.7410519249970093,6.57073512498755,1070.14,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,777,3,S003,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|steady_state,final_rep|rest_set|warmup|working_set,0.11904761904761904,0.11904761904761904,0.3333333333333333,0.6428571428571429,0.2421682626067673,"{""active_recovery"": null, ""breakthrough_wall"": null, ""early_push"": null, ""final_rep"": 0.0, ""finishing_strong"": null, ""peak_effort"": null, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": null, ""rest_set"": 0.0, ""steady_state"": null, ""warmup"": 0.0, ""working_set"": 0.0}",1.6022806069813669,4.566334817092866,1066.39,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,54
causal_catboost_calibrated_qwen3_cascade,777,4,S004,57,15,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|rest_set|steady_state|warmup|working_set,active_recovery|redline,0.36326530612244895,0.3299319727891156,0.7738095238095238,1.0,0.20362877499678966,"{""active_recovery"": 0.16666666666666666, ""breakthrough_wall"": null, ""early_push"": 1.0, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 0.25, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": 1.0, ""rest_set"": null, ""steady_state"": null, ""warmup"": null, ""working_set"": null}",2.1124666969990358,5.5315151629038155,1074.93,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,53
causal_catboost_calibrated_qwen3_cascade,777,5,S005,57,15,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.4857142857142857,0.4857142857142857,0.875,1.0,0.5186554404505935,"{""active_recovery"": null, ""breakthrough_wall"": 1.0, ""early_push"": 0.0, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": 1.0, ""redline"": null, ""rest_set"": null, ""steady_state"": 1.0, ""warmup"": null, ""working_set"": null}",2.736728306976147,7.385380866006017,1077.48,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",True,53
xgboost_temporal_calibrated_shared_retrieval,42,1,S001,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.3530612244897959,0.3530612244897959,0.8444444444444444,0.9285714285714286,0.29198465657127565,"{""active_recovery"": null, ""breakthrough_wall"": 0.6666666666666666, ""early_push"": null, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": null, ""redline"": null, ""rest_set"": null, ""steady_state"": 0.4, ""warmup"": null, ""working_set"": null}",2.238332759938203,10.54109467600938,1350.3,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",False,0
xgboost_temporal_calibrated_shared_retrieval,42,2,S002,58,14,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,active_recovery|breakthrough_wall|early_push|final_rep|finishing_strong|peak_effort|post_workout|pre_workout|recovery_window|redline|rest_set|steady_state|warmup|working_set,,0.330952380952381,0.330952380952381,0.6875,0.7857142857142857,0.26500315374073324,"{""active_recovery"": null, ""breakthrough_wall"": 0.5, ""early_push"": 0.0, ""final_rep"": null, ""finishing_strong"": 1.0, ""peak_effort"": 1.0, ""post_workout"": 1.0, ""pre_workout"": 1.0, ""recovery_window"": 0.0, ""redline"": null, ""rest_set"": null, ""steady_state"": 1.0, ""warmup"": null, ""working_set"": null}",2.612252271035686,10.60720486601349,1359.12,0.0,none,False,1.0,0.0,False,0db346ea271e42e5e0c3a26c8074d45f76095ddb1e49b14bf84cdbee677944f2,98cd45f4a97bcca4c20b7235ab9b991d5cb96d8fa74e38e846f5546fe31e1a41,"{""biometric"": ""51591d1d7cffdf717edd8df557cc83d410ee08f7690f8ab4ed77b122500e87a2"", ""mapping"": ""fcc7c53f1eaa1e232a0d08f238b9aa7d7655c950fbb6ff2081304611829c5909"", ""organizer_notebook"": ""4fbdfb00789953051b6629245eab77ee5da247186dee69f64a76935eaf73c65f"", ""sample_submission"": ""9bba9b8a9c63c2ddb042e6f969fb0ed8bd808e1429d0cc6d50d8511259a2ccd3""}",False,0
